user_id,Username,anime_id,Anime Title,rating
376207,playa_chan,22319,Tokyo Ghoul,8
2136,Despised,9041,IS: Infinite Stratos,6
16116,Killercookie,2129,True Tears,7
1188585,xxanimeee,19111,Love Live! School Idol Project 2nd Season,9
40527,EternalChaos,22865,Rokujouma no Shinryakusha!?,7
331514,satsujinyuki,4039,Golgo 13 (TV),5
326708,ChihiroBT,30895,HaruChika: Haruta to Chika wa Seishun suru,2
493167,AmoreX,226,Elfen Lied,9
379919,Ritsu4,451,InuYasha Movie 3: Tenka Hadou no Ken,10
514470,dolliette,269,Bleach,9
26400,clair,114,Sakigake!! Cromartie Koukou,8
517277,LordKage,2034,Lovely★Complex,6
97759,Jagra,3572,Macross F,10
304311,saikyouhero,264,Hajime no Ippo: Champion Road,10
419747,Rrajk,4752,Vampire Knight Guilty,8
23444,Wumpa,3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,7
64065,generik,1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,7
1166599,ZombiePsycho,7062,Hidamari Sketch x ☆☆☆,7
502705,Moeoh,6675,Redline,10
44727,meihyphenmei,527,Pokemon,8
468028,kusodesu,6746,Durarara!!,6
412817,yoko_littner,4192,Hayate no Gotoku!!,7
411047,evantrees,19319,Gundam Build Fighters,8
392359,Nanda-Chan,66,Azumanga Daiou The Animation,7
361425,Akanezora,7661,Giant Killing,8
464881,gone_fishing,30,Neon Genesis Evangelion,10
469689,nubc4kez,31245,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,9
327091,rastablasta,18465,Genshiken Nidaime,3
1181783,Lulzicon,30727,Saenai Heroine no Sodatekata ♭,9
442253,Roen92,114,Sakigake!! Cromartie Koukou,8
54908,Ferno,53,Ai Yori Aoshi,7
44354,Wishy,13599,Robotics;Notes,5
494065,Dapple-Stream,2923,Shugo Chara!,7
328514,Cthulhu-kun,10588,Persona 4 the Animation,10
68091,phewi,15911,Yuyushiki,8
637833,pf883,530,Bishoujo Senshi Sailor Moon,6
315344,loosst,23289,Gekkan Shoujo Nozaki-kun,8
515257,Ienari,351,Ojamajo Doremi Sharp,4
1075385,earlsanime,265,Hajime no Ippo: Mashiba vs. Kimura,9
1246023,filthyfew,6746,Durarara!!,9
1144469,treinsan,9624,30-sai no Hoken Taiiku,7
1058639,supertercel92,857,Air Gear,8
1108215,SireDelta,24231,Hitsugi no Chaika: Avenging Battle,6
501018,Revenant_,1347,Bubblegum Crisis,6
482526,nryn99,22433,Break Blade,7
303338,hunimka,7079,Ookamikakushi,5
58584,Elfmagic,1689,Byousoku 5 Centimeter,9
1092301,tomastaz,22199,Akame ga Kill!,8
106816,tripknob,8129,Kuragehime,8
1109451,Kinsenka94,10030,Bakuman. 2nd Season,8
627111,audiokiller,47,Akira,8
315392,Cheeze_Toast,21041,Follow Me,6
507966,MechanicLink,53393,Tengoku Daimakyou,8
328389,redcross0032,9756,Mahou Shoujo Madoka★Magica,10
302240,lliih,2002,Heroic Age,10
115335,Skumbunny,2462,Toushinden,2
347382,ShadowLynx,2167,Clannad,10
470406,tabbanarja,6904,Hellsing: Digest for Freaks,8
1158115,KiritoAsunaa,40059,Golden Kamuy 3rd Season,10
500567,9wolfclaw6,11751,Senki Zesshou Symphogear,10
493915,Mortys,8425,Gosick,9
83056,Sharkall,1013,Le Chevalier D'Eon,5
63780,oboyomy,11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,8
1106761,Ponakota,9366,Kaichou wa Maid-sama!: Omake da yo!,7
388954,Modrzej,20973,Sekai Seifuku: Bouryaku no Zvezda,6
374689,Xardos,16417,Tamako Market,4
17566,Lil34,5681,Summer Wars,9
512289,Kanariiya,11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,5
525719,RinaChanx,32828,Amaama to Inazuma,8
317591,kiur4646,7674,Bakuman.,10
98350,ekjuret,659,Azumanga Daiou: Gekijou Tanpen,4
426469,finalxcross,21639,Yu☆Gi☆Oh! Arc-V,7
357725,Cedd,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",8
903795,AnonUserX,11887,Kokoro Connect,9
892037,MameReadsManga,8476,Otome Youkai Zakuro,7
329195,Ophelia22,4214,Rosario to Vampire Capu2,3
468415,Lolalo57,178,Ultra Maniac,5
379981,heosuabi,245,Great Teacher Onizuka,6
104182,Takuya-kun,20,Naruto,7
325307,IkarusX,59,Chobits,8
479512,delacroix91,1689,Byousoku 5 Centimeter,10
329371,minxminx,6707,Kuroshitsuji II,7
59508,Danila,6045,Kimi ni Todoke,9
101357,emperortopaz,23433,Shin Strange+,3
2220,Ranivus,14741,Chuunibyou demo Koi ga Shitai!,8
724511,Dizzie,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",5
1075177,Raiwse,7817,B-gata H-kei,7
453716,shirosagi,16524,Suisei no Gargantia,8
344928,wes55463,31658,Kuroko no Basket Movie 4: Last Game,9
486154,szmtex,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",9
396606,Feorlin,3655,Nabari no Ou,5
347728,OokamiRika,7711,Karigurashi no Arrietty,8
7269,Reki13,114,Sakigake!! Cromartie Koukou,7
316582,milkman57,392,Yuu☆Yuu☆Hakusho,7
65230,SilverWolfeCM,45,Rurouni Kenshin: Meiji Kenkaku Romantan,8
1211533,iceranger309,34612,Saiki Kusuo no Ψ-nan 2,8
461184,NurseBob,30230,Diamond no Ace: Second Season,9
1272311,rogerioah,24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,9
77228,juna,7082,Shugo Chara! Party!,8
322082,SeYc,22297,Fate/stay night: Unlimited Blade Works,7
82499,Lolivov,258,Hitsuji no Uta,4
530315,tofane,8407,Sora no Otoshimono Forte,9
1242983,TheReject,18465,Genshiken Nidaime,7
46929,Th3DarkCloud,9074,Arakawa Under the Bridge x Bridge,8
110417,Motylekk21,2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,8
18739,KawaiiChuu,459,One Piece Movie 01,7
90151,JahJah,5941,Cross Game,9
1201175,Anime4me_E,226,Elfen Lied,10
489784,Mizako,30654,Ansatsu Kyoushitsu 2nd Season,8
485096,Eretsonoferet,6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,4
318400,swordman703,9513,Beelzebub,8
68665,softwarekiller,1375,Watashi no Ashinaga Ojisan,7
1244235,Slipy,42361,"Ijiranaide, Nagatoro-san",7
86558,Vulfreyde,570,Jin-Rou,9
495001,Ananamiii,6033,Dragon Ball Kai,7
1284833,kristos,13357,High School DxD Specials,7
508254,FieryFalka,30205,Aoharu x Kikanjuu,7
531613,SteinCogito,1535,Death Note,9
76920,Tafik93,5365,Tsumiki no Ie,10
52674,Davor,13411,Guilty Crown: Lost Christmas - An Episode of Port Town,7
399334,TastyOrange,8934,Star Driver: Kagayaki no Takuto,7
467009,xXAshXx,5300,Zoku Natsume Yuujinchou,10
67346,Tengux,3457,Vampire Knight,6
1271721,dihobbit,30276,One Punch Man,8
470855,sheirara,20053,Wizard Barristers: Benmashi Cecil,5
561929,Wackel,15775,Saint☆Oniisan,8
23138,Crimson7,1659,Mai-Otome Specials,8
555723,tramtrist,5042,Kiss x Sis,8
362680,MARISA-KAITEN,6288,Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,3
293888,angeline717,6438,Detective Conan OVA 09: The Stranger in 10 Years...,9
385791,Zetsuei380,17265,Log Horizon,8
528847,LelouchMERAMERA,32686,Keijo!!!!!!!!,4
299565,taneet,3653,Kurogane no Linebarrels,7
1140311,HadesQ,20507,Noragami,8
101678,eter,21419,Detective Conan Movie 18: The Sniper from Another Dimension,7
535063,JeridTitans,949,Top wo Nerae! Gunbuster,8
521197,janadesu,3299,H2O: Footprints in the Sand,7
105671,Temishi,572,Kaze no Tani no Nausicaä,9
303119,ShireMiyu,4886,InuYasha: Kuroi Tessaiga,7
503701,BestFriend09,16918,Gin no Saji,8
84350,DRHELL,3112,Papillon Rose,9
85401,remere,7674,Bakuman.,9
359396,Tardis,153,Juuni Kokuki,10
1217697,GenericCH3N,5681,Summer Wars,6
402935,MHeMoHuK,57,Beck,10
60538,Haydee,6512,Nyan Koi!,6
712449,jumpervii,3927,Kidou Senshi Gundam 00 Second Season,8
974031,Haptism,15689,Nekomonogatari: Kuro,9
301754,suse,174,Tenjou Tenge,6
53275,Hanyoulover,7720,Ookiku Furikabutte: Natsu no Taikai-hen,10
567029,KevinCalanor,1482,D.Gray-man,8
3822,DeusSolInvictus,853,Ouran Koukou Host Club,8
411114,F2P,38691,Dr. Stone,7
565797,Chipmunk0093,15879,Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,5
1230323,WoodenNEET,7135,Mahou Sensei Negima! Movie: Anime Final,7
317916,gummyfish,951,Chibi Maruko-chan,7
46543,RhythmSlave,47,Akira,10
40019,Dark-Esper,934,Higurashi no Naku Koro ni,7
106449,Agahime,6974,Seikimatsu Occult Gakuin,6
30320,iitutin,34618,Blend S,8
114218,Marcipanmacsek,8086,Densetsu no Yuusha no Densetsu,9
296889,Chumpers,9041,IS: Infinite Stratos,8
487045,Okami-Seishin,1604,Katekyo Hitman Reborn!,2
1458,Melotron,48,.hack//Sign,9
114792,airwolf,34612,Saiki Kusuo no Ψ-nan 2,8
541053,krutx,17395,Ark IX,5
305122,PMV,2043,Cat's Eye,7
4279,-Byakko-,1530,Kanon (2006),9
418895,seraph777,7782,Kämpfer Picture Drama,9
417801,LouSagi_13,849,Suzumiya Haruhi no Yuuutsu,10
407899,Bowie-Spawan,1057,Ippatsu Kiki Musume,6
20708,Angus,100,Shin Shirayuki-hime Densetsu Prétear,8
31616,4nPix,1722,Nagasarete Airantou,5
4526,Shiro-Neko,1576,Bakumatsu Kikansetsu Irohanihoheto,8
10721,Sphere,64,Rozen Maiden,8
1264275,worstgirlever,24699,Ai Tenchi Muyou!,2
28789,kajan,41380,100-man no Inochi no Ue ni Ore wa Tatteiru,5
478507,Sarah-Haruhi,3907,Ginga Sengoku Gunyuuden Rai,8
32692,Exsequens,1132,Digimon Frontier,6
497409,Seiya0890,49834,Boku ga Aishita Subete no Kimi e,7
320049,vden20,4015,School Rumble San Gakki,7
21905,Locutis,73,Full Metal Panic! The Second Raid,8
4699,Sayuri,54,Appleseed (Movie),7
423166,Altramertes,14131,Girls & Panzer,9
43426,Dekar,25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,5
378305,KimmieStacey,22265,Free! Eternal Summer,10
52666,Ankkuli,33988,Demi-chan wa Kataritai,4
477201,Misayo,819,Boku wa Imouto ni Koi wo Suru,6
375461,KatanaRabies,35120,Devilman: Crybaby,4
1174087,dudutrakz,10719,Boku wa Tomodachi ga Sukunai,7
83530,TADDAIMASU,900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,8
81289,Luchianka,362,Memories Off 2nd,5
498064,bewiggedrogue,13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,8
332591,YOli666na,740,Bishoujo Senshi Sailor Moon R,9
477750,vszanuto,20,Naruto,10
102470,M0naco,4063,Sekirei,8
67805,wingz01,269,Bleach,7
37608,KanashiGD,1535,Death Note,10
436679,xSilentEchox,47,Akira,9
542741,Mikhail5,1726,Devil May Cry,9
16762,raivaka,1682,Baldr Force Exe Resolution,7
421026,Zach971,7817,B-gata H-kei,6
508169,Icerock,4898,Kuroshitsuji,8
1156149,Sukei,3470,Special A,8
65217,KeiraChan,149,Loveless,6
410051,CaffeLatte,3230,Druaga no Tou: The Aegis of Uruk,7
358386,ejikation93,22729,Aldnoah.Zero,9
1121843,yanumi,6594,Katanagatari,8
101979,LaZuRi,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,6
1162597,darkdestinyhero,37403,Ahiru no Sora,7
443367,yUkik0_09,7054,Kaichou wa Maid-sama!,7
33316,solis,468,Innocence,8
1077821,katome,11633,Blood Lad,9
1203923,tano-c,16157,Choujigen Game Neptune The Animation,7
602423,Impp5,5681,Summer Wars,9
547697,Demetori_rt,20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,8
368508,Sayd,38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,5
14374,donakos,79,Shuffle!,7
693381,DontenNoMichiWo,41595,Tiger & Bunny 2,7
54277,Arkada,2167,Clannad,9
1219501,KR23U,8142,Colorful (Movie),7
469860,z4yd,24231,Hitsugi no Chaika: Avenging Battle,7
429287,007,34350,Alice to Zouroku,8
100336,malipo,190,Love Hina Again,7
94600,Mimiiiii-chwan,90,Shin Kidou Senki Gundam Wing,9
1276213,ShadowMoon94,10536,Kimi ni Todoke 2nd Season: Minitodo Gekijou,6
435959,saikapossession,2759,Evangelion: 1.0 You Are (Not) Alone,10
336074,OtakuGirl636,4192,Hayate no Gotoku!!,9
37262,TriLinK,1239,Bishoujo Senshi Sailor Moon SuperS,7
1085363,Captain_Pigtails,8206,Hime Chen! Otogi Chikku Idol Lilpri,7
299062,Flamon,10155,Dog Days,8
35164,termitehead,430,Fullmetal Alchemist: The Conqueror of Shamballa,8
5735,Megadedhed,413,Hametsu no Mars,1
292937,Surfingllama,934,Higurashi no Naku Koro ni,9
16482,Venaeli,659,Azumanga Daiou: Gekijou Tanpen,9
530647,ttomm,21,One Piece,9
353362,sevenup,319,Happy World!,7
104172,iker,227,FLCL,7
106764,matias067,48417,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",8
3016,Ginger_Snap,7337,"Hetalia Axis Powers Movie: Paint it, White",6
461163,Oolenka,38753,Araburu Kisetsu no Otome-domo yo.,6
304240,Shanghai,1231,Saber Marionette J to X,5
296973,azarathesque,1953,Code Geass: Hangyaku no Lelouch Picture Drama,6
325807,vampire_maaka,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,8
321079,xBrandxBlandx,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,3
412695,Clouddarkwood,15,Eyeshield 21,9
38103,Jasiek,624,Mouse,8
922083,JoyXiish,6573,Darker than Black: Ryuusei no Gemini,6
300710,Kuro99,9379,Denpa Onna to Seishun Otoko,10
300255,jamstirj,1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,10
443551,Dialga03,3702,Detroit Metal City,9
933137,Least,45,Rurouni Kenshin: Meiji Kenkaku Romantan,9
414448,Xialia,232,Cardcaptor Sakura,10
57254,Oogle_fluff,317,Final Fantasy VII: Advent Children,8
351946,Izumi86,14345,Btooom!,8
509595,AnimeBrainStorm,20,Naruto,10
355763,eien_ame,807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,9
58827,RagdollQT,330,Midori no Hibi,5
21522,Eliks,27899,Tokyo Ghoul √A,8
350527,themanwithanrx7,2904,Code Geass: Hangyaku no Lelouch R2,10
1239765,rm_Stallion,18245,White Album 2,8
528123,RachaelLefler,32,Neon Genesis Evangelion: The End of Evangelion,8
394242,dazzlerahzeller,2890,Gake no Ue no Ponyo,10
468002,Vamp1836,30831,Kono Subarashii Sekai ni Shukufuku wo!,8
1188027,rootesh,14645,Hiiro no Kakera 2,7
755859,Heliosies3,10396,Ben-To,9
32399,MLithium,918,Gintama,7
403496,kwapple02,30276,One Punch Man,8
1071203,Skandha,4744,Akaneiro ni Somaru Saka,7
330127,Moeksi,193,Maburaho,9
539477,sony109,21,One Piece,9
40752,mitsukosukino,9756,Mahou Shoujo Madoka★Magica,9
1255855,TzonaSK,17265,Log Horizon,8
484368,tackyting,66,Azumanga Daiou The Animation,8
525867,tnpoon,35557,Houseki no Kuni,8
1068,mrfunkybawkbawk,39551,Tensei shitara Slime Datta Ken 2nd Season,7
1270813,katsumex,355,Shakugan no Shana,10
1210249,airplane_freak,3470,Special A,9
1108103,Tagischeap,9981,Phi Brain: Kami no Puzzle,6
1189801,Exultant,2759,Evangelion: 1.0 You Are (Not) Alone,9
1054417,Qozmiko,10863,Steins;Gate: Oukoubakko no Poriomania,9
16340,3v1l-53N1N,20365,Another: Misaki Mei - Shizukani,7
23659,Lko,813,Dragon Ball Z,6
413881,Drack77,25777,Shingeki no Kyojin Season 2,8
21853,CMB17,9205,Kaichuu!,6
489457,alvarracles,12115,Berserk: Ougon Jidai-hen III - Kourin,9
1113885,DarkBladeAlchemy,1498,Black Blood Brothers,8
321704,DraggsConnor,368,Bible Black,5
327276,koffiejunkie,37154,Grimms Notes The Animation,6
3135,kumagorobunny,2025,Darker than Black: Kuro no Keiyakusha,7
54001,Amuro1X,6862,K-On!: Live House!,9
492514,Agentmoocow,6768,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,8
805249,Shizko,1519,Black Lagoon: The Second Barrage,8
400723,JennuNyan,2236,Toki wo Kakeru Shoujo,10
315677,zexeiz,4722,Skip Beat!,8
5636,tarf,2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,1
477691,KudaNS,10156,Sacred Seven,6
686679,starkitty466,22057,"Inari, Konkon, Koi Iroha. Inari, Konkon, Semishigure.",7
99738,entauri,2832,Ani*Kuri15,7
369993,SadisticPrincess,1579,Kiniro no Corda: Primo Passo,10
393141,peoplecanfly,13655,Little Busters!,6
311211,Muilo,6496,Cutey Honey Flash: The Movie,7
61357,Molly,2966,Ookami to Koushinryou,8
80867,MeiaRan,4087,Michiko to Hatchin,10
301661,Mr_Meh,8074,Highschool of the Dead,9
405512,Huggels,9919,Ao no Exorcist,6
396933,xchocoxpandax,30276,One Punch Man,7
545017,Nocturne135,73,Full Metal Panic! The Second Raid,7
74767,hamstar138,464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,10
63169,dandanio,982,Cosplay Complex,7
17324,PharahAmari,272,Noir,9
475861,shunskyress,21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,8
78751,skyUFO,14575,Minami-ke Omatase,10
46968,dragonshade,32979,Flip Flappers,10
370059,Perko,23277,Saenai Heroine no Sodatekata,8
1176831,Ramori,5081,Bakemonogatari,10
347949,-HeXy-,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,8
1111553,skkoolkid,3927,Kidou Senshi Gundam 00 Second Season,7
479129,tent14,9925,Amagami SS: Tachibana Miya-hen - Imouto,9
474250,Destroyer12,28927,Owari no Seraph: Nagoya Kessen-hen,5
1123925,Regaf,121,Fullmetal Alchemist,8
357228,LarissaRyu,31964,Boku no Hero Academia,7
525791,Acceleration,32282,Shokugeki no Souma: Ni no Sara,8
465050,novainfinity,29095,Grisaia no Rakuen,7
483511,xXKuroNekoXx,254,Jungle wa Itsumo Hare nochi Guu Deluxe,10
368044,Tosiek-chan,8424,MM!,8
56849,Theotenai,306,Abenobashi Mahou☆Shoutengai,9
427979,GrimmjowReaper,22359,Sanzoku no Musume Ronja,2
554597,Krystian,7311,Suzumiya Haruhi no Shoushitsu,7
939481,shz777,2904,Code Geass: Hangyaku no Lelouch R2,10
87487,gabe,849,Suzumiya Haruhi no Yuuutsu,9
457622,caluanthes,9314,Fractale,8
109380,Werewolfdude501,210,Ranma ½,7
379063,ge_standards,3167,Eve no Jikan,10
500500,Babu-chan,3588,Soul Eater,10
388484,kogalover0809,4551,Hakushaku to Yousei,5
1258911,kaw0ruu,25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,8
50148,Shiko,1818,Claymore,10
904041,Akashiina,6922,Fate/stay night Movie: Unlimited Blade Works,7
1132207,releaseme,14513,Magi: The Labyrinth of Magic,9
494606,Toan_Rogue,1418,"Lupin III: Episode 0 ""First Contact""",9
11452,Izumi,819,Boku wa Imouto ni Koi wo Suru,7
46526,FernaMedel,5081,Bakemonogatari,10
724649,soulight,47,Akira,10
113362,ttrinax,390,Suzuka,7
86234,gilnar,14237,Busou Shinki,7
1100319,dartzreunion,9513,Beelzebub,8
381848,WolfieShizuma,98,Mai-HiME,8
310331,Yoake,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,5
387981,rozpad-eternitu,39477,Shingeki no Kyojin Season 3 Specials,7
395019,Genius95,5341,Ookami to Koushinryou II,9
1111107,AnimeLoverGrl15,20853,Hitsugi no Chaika,8
298153,caoxoanx,59,Chobits,7
333763,Haykiro,29941,Million Doll,5
489732,kana93,6707,Kuroshitsuji II,8
400999,Mokuyoubi,1818,Claymore,10
501318,papajetro,28249,Arslan Senki (TV),8
367772,Ryuoku,2026,Hayate no Gotoku!,6
87072,Kurini,7724,Shiki,7
344057,lilxada,11355,"Kono Danshi, Uchuujin to Tatakaemasu.",10
81754,setsuna-chan,20583,Haikyuu!!,8
931697,0Cupcake0,298,.hack//Tasogare no Udewa Densetsu,7
296087,DardDrak,34618,Blend S,7
2062,kyoshi,430,Fullmetal Alchemist: The Conqueror of Shamballa,7
290053,Walkampf,5356,Canaan,5
7118,kizu,9074,Arakawa Under the Bridge x Bridge,6
1198429,bowserzeki,1469,Monster Farm: Enbanseki no Himitsu,9
621685,touchly,35376,Himouto! Umaru-chan R,8
546722,Millastafa,431,Howl no Ugoku Shiro,10
54205,bloodychaos,174,Tenjou Tenge,8
561335,BLG,7858,Sora no Otoshimono: Project Pink,7
1128953,guima,6512,Nyan Koi!,8
1288175,GPJW,13403,Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,9
95417,COVEy_RocKEr,11751,Senki Zesshou Symphogear,8
1144889,Clypsedra,63,DearS,1
451263,RunAmok87,578,Hotaru no Haka,9
1226897,Zel_Kamtari,10495,Yuru Yuri,8
24962,Gurenn,1969,Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai,8
537363,ReneeZ,1818,Claymore,7
51952,Janne,591,Amaenaide yo!!,8
78980,Shark,2562,Shion no Ou,7
111095,Gjin,2104,Seto no Hanayome,10
357665,Trinix,779,Detective Conan Movie 01: The Timed Skyscraper,8
306074,Mondego,23281,Psycho-Pass 2,5
359566,Vla,11135,Hybrid Child,9
32330,renjikuchiki1,6746,Durarara!!,5
106123,lastq,4181,Clannad: After Story,10
482059,Scarlion,71,Full Metal Panic!,8
472594,HaganeNoAme,8407,Sora no Otoshimono Forte,9
562469,qteen1,4181,Clannad: After Story,9
429418,littlinker,33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7
68149,Cathleen,228,Jigoku Shoujo,8
3873,manacatsaman,966,Crayon Shin-chan,7
98615,weewees,35180,3-gatsu no Lion 2nd Season,10
112740,Zpace,41467,Bleach: Sennen Kessen-hen,8
399520,Kristinkarma,17409,Suki tte Ii na yo. Mei and Marshmallow,9
1100691,urusai-baka,129,Gensoumaden Saiyuuki,7
1222293,BrittleJoe,11757,Sword Art Online,7
506221,Nirom,14289,Suki tte Ii na yo.,7
375846,bigdo,16157,Choujigen Game Neptune The Animation,3
376848,Gr1mscythe,15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,10
1003505,ps3gamer250,21561,Ryuugajou Nanana no Maizoukin,7
310288,fertok,8514,Break Blade Movie 2: Ketsubetsu no Michi,8
521093,wilplay3r,32370,D.Gray-man Hallow,9
48314,aariadna,1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,7
382193,Leonard93,6862,K-On!: Live House!,8
57643,Noirsword,381,Fushigi Yuugi: Dai Ni Bu,4
50576,IchiroEX,38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",9
309556,WhisperBit,11061,Hunter x Hunter (2011),8
93168,TridentBoy,3901,Baccano! Specials,10
3106,Siing,227,FLCL,7
420596,kuwisdelu,5030,Maria†Holic,5
376361,Saveric,8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,9
699467,FudgeCookies,969,Tsubasa Chronicle 2nd Season,8
80574,darakna,1192,Kakurenbo,7
322132,iRenamedUser,27911,Anime de Wakaru Shinryounaika,6
26111,xKana,250,Konjiki no Gash Bell!!,6
797785,isoann,7593,Kiss x Sis (TV),7
836219,ideoidiom,12189,Hyouka,9
395956,who_shot_kr,93,Kidou Senshi Gundam SEED,8
504465,tsani,3965,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,6
339527,Hizashi91,5826,Oira no Yakyuu,3
1203529,Taikii-san,482,Yu☆Gi☆Oh! Duel Monsters GX,7
352408,MasahiroKun,11241,Brave 10,7
1050205,purplesamurai,18771,Gifuu Doudou!!: Kanetsugu to Keiji,8
459044,miyumi,2476,School Days,4
566087,MysteriousMoo,2963,Minami-ke,9
383294,djalel,10418,Deadman Wonderland: Akai Knife Tsukai,5
1212297,NoxMurder,1686,Bleach Movie 1: Memories of Nobody,9
425623,yokshka,44200,Boku no Hero Academia the Movie 3: World Heroes' Mission,8
403552,Avid_Existence,237,Koukyoushihen Eureka Seven,10
418155,nana90,190,Love Hina Again,8
105629,fraz2kuk,551,Grappler Baki: Saidai Tournament-hen,7
1107601,Effnal,11741,Fate/Zero 2nd Season,9
520925,Mitterbutter,34934,Koi to Uso,7
307692,superjoker,1735,Naruto: Shippuuden,8
387826,Vitu,174,Tenjou Tenge,7
62020,mastadon,1484,Youma,9
553329,Hiss000,36474,Sword Art Online: Alicization,5
95454,franciagiannina,1184,Lost Universe,10
1218147,FantaStar,39208,100% Renewable Energy,10
461163,Oolenka,1642,Sugar Sugar Rune,3
713071,terkaderp,1535,Death Note,9
473020,Kasik,1218,Tonagura!,8
464270,pipefox,4081,Natsume Yuujinchou,10
37255,SpikeTerra,50205,Arknights: Reimei Zensou,7
961901,LiCobra,18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,4
555999,RelaxingS,1571,Ghost Hunt,8
330805,Shykyta,3861,Shaman King Specials,10
531319,yoffry,44203,Seirei Gensouki,7
413358,GoodKid15,38999,Watashi ni Tenshi ga Maiorita! Special,8
363581,korasai,37430,Tensei shitara Slime Datta Ken,7
10051,AnOldMeINeverSee,237,Koukyoushihen Eureka Seven,9
416036,misspameladianne,51,Tenshi Kinryouku,5
1238693,Night-Raven1666,71,Full Metal Panic!,10
299882,NoMoreHero,430,Fullmetal Alchemist: The Conqueror of Shamballa,7
365078,Nurichigo,22145,Kuroshitsuji: Book of Circus,9
36896,stelliferous00,3588,Soul Eater,10
1109569,katanadude1337,12355,Ookami Kodomo no Ame to Yuki,9
398200,jabberwocky_,1604,Katekyo Hitman Reborn!,6
